,close,diff,open,high,low,volume,agency,foreign
2020.01.09,2220.0,115.0,2190.0,2355.0,2190.0,8289537.0,0.0,-301273.0
2020.01.08,2105.0,-165.0,2235.0,2265.0,2035.0,9440066.0,0.0,205179.0
2020.01.07,2270.0,-205.0,2445.0,2535.0,2265.0,11848239.0,0.0,-60394.0
2020.01.06,2475.0,-55.0,2450.0,2790.0,2280.0,26729213.0,981.0,-178594.0
2020.01.03,2530.0,470.0,2060.0,2660.0,2030.0,38413723.0,-1681.0,-61897.0
2020.01.02,2060.0,-35.0,2040.0,2125.0,2010.0,4852468.0,0.0,75372.0
2019.12.30,2095.0,25.0,2075.0,2215.0,1955.0,10558780.0,0.0,-67885.0
2019.12.27,2070.0,170.0,1935.0,2230.0,1935.0,22722201.0,0.0,73031.0
2019.12.26,1900.0,200.0,1680.0,2115.0,1680.0,29238512.0,-78099.0,-378295.0
2019.12.24,1700.0,-530.0,2095.0,2095.0,1565.0,23137852.0,136477.0,211677.0
2019.12.23,2230.0,-150.0,2400.0,2405.0,2225.0,4002552.0,-149.0,38020.0
2019.12.20,2380.0,-130.0,2520.0,2555.0,2350.0,4820437.0,1.0,-44938.0
2019.12.19,2510.0,75.0,2525.0,2705.0,2455.0,12835524.0,-16075.0,-114425.0
2019.12.18,2435.0,-240.0,2615.0,2770.0,2355.0,15713893.0,52520.0,106490.0
2019.12.17,2675.0,-105.0,3040.0,3105.0,2625.0,30993968.0,-68160.0,-377577.0
2019.12.16,2780.0,115.0,2735.0,2850.0,2695.0,6466835.0,-22121.0,-80301.0
2019.12.13,2665.0,60.0,2605.0,2850.0,2605.0,13276533.0,1.0,164324.0
2019.12.12,2605.0,-55.0,2610.0,2695.0,2545.0,5545493.0,7.0,-73811.0
2019.12.11,2660.0,120.0,2420.0,2720.0,2365.0,12453592.0,25467.0,-7843.0
2019.12.10,2540.0,140.0,2390.0,2565.0,2325.0,4800386.0,0.0,88886.0
2019.12.09,2400.0,-115.0,2555.0,2575.0,2355.0,4602846.0,19943.0,166318.0
2019.12.06,2515.0,5.0,2515.0,2635.0,2490.0,4551147.0,20006.0,140418.0
2019.12.05,2510.0,-200.0,2670.0,2670.0,2420.0,5249769.0,19865.0,-2111.0
2019.12.04,2710.0,-195.0,2850.0,2870.0,2710.0,4990587.0,0.0,-2722.0
2019.12.03,2905.0,145.0,2760.0,3235.0,2650.0,26171510.0,-8820.0,309.0
2019.12.02,2760.0,-80.0,2890.0,2965.0,2675.0,4576077.0,8820.0,-53601.0
2019.11.29,2840.0,0.0,2845.0,3030.0,2705.0,10039993.0,0.0,-2466.0
2019.11.28,2840.0,250.0,2380.0,3070.0,2355.0,29211156.0,-35105.0,41980.0
2019.11.27,2590.0,-210.0,2730.0,2775.0,2485.0,8126319.0,-19412.0,-6381.0
2019.11.26,2800.0,-170.0,3200.0,3275.0,2740.0,10527110.0,0.0,6032.0
2019.11.25,2970.0,-75.0,2910.0,3090.0,2810.0,9819531.0,0.0,-7265.0
2019.11.22,3045.0,115.0,2980.0,3375.0,2850.0,20811078.0,-142709.0,17003.0
2019.11.21,2930.0,-370.0,3230.0,3425.0,2900.0,33374597.0,-330659.0,12478.0
2019.11.20,3300.0,585.0,3275.0,3525.0,2700.0,92610443.0,423316.0,-254022.0
2019.11.19,2715.0,625.0,2715.0,2715.0,2715.0,1133307.0,11900.0,0.0
2019.11.18,2090.0,480.0,2090.0,2090.0,2075.0,5859065.0,0.0,-52035.0
2019.11.15,1610.0,75.0,1540.0,1620.0,1535.0,2407691.0,0.0,115914.0
